dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
04/16/2022,2,1,4,14,1,1,0,1,0.76,0.6818,0.45,0.3284,registered,183
04/16/2022,2,1,4,15,1,1,0,1,0.8,0.697,0.33,0.4478,registered,194
04/16/2022,2,1,4,16,1,1,0,1,0.8,0.697,0.33,0.4627,registered,266
04/16/2022,2,1,4,17,1,1,0,1,0.8,0.697,0.33,0.3881,registered,601
04/16/2022,2,1,4,18,1,1,0,1,0.8,0.697,0.31,0.3881,registered,589
04/16/2022,2,1,4,19,1,1,0,1,0.76,0.6667,0.35,0.3881,registered,461
04/16/2022,2,1,4,20,1,1,0,1,0.74,0.6515,0.37,0.2985,registered,327
04/16/2022,2,1,4,21,1,1,0,1,0.68,0.6364,0.51,0.2537,registered,232
04/16/2022,2,1,4,22,1,1,0,1,0.68,0.6364,0.51,0.2537,registered,179
04/16/2022,2,1,4,23,1,1,0,1,0.7,0.6364,0.45,0.2985,registered,97
04/17/2022,2,1,4,0,0,2,1,1,0.66,0.6212,0.54,0.194,registered,33
04/17/2022,2,1,4,1,0,2,1,1,0.64,0.6212,0.57,0.1642,registered,5
04/17/2022,2,1,4,2,0,2,1,1,0.56,0.5303,0.83,0.1045,registered,3
04/17/2022,2,1,4,3,0,2,1,1,0.56,0.5303,0.83,0.0896,registered,6
04/17/2022,2,1,4,4,0,2,1,1,0.66,0.6212,0.44,0.2239,registered,6
04/17/2022,2,1,4,5,0,2,1,1,0.6,0.6212,0.53,0.2537,registered,29
04/17/2022,2,1,4,6,0,2,1,1,0.6,0.6212,0.46,0.2537,registered,136
04/17/2022,2,1,4,7,0,2,1,1,0.6,0.6212,0.43,0.2537,registered,443
04/17/2022,2,1,4,8,0,2,1,1,0.6,0.6212,0.43,0.2239,registered,631
04/17/2022,2,1,4,9,0,2,1,1,0.6,0.6212,0.38,0.4925,registered,329
04/17/2022,2,1,4,10,0,2,1,1,0.6,0.6212,0.38,0.4179,registered,165
04/17/2022,2,1,4,11,0,2,1,1,0.6,0.6212,0.33,0.4179,registered,174
04/17/2022,2,1,4,12,0,2,1,1,0.6,0.6212,0.33,0.3582,registered,179
04/17/2022,2,1,4,13,0,2,1,1,0.62,0.6212,0.29,0.2537,registered,187
04/17/2022,2,1,4,14,0,2,1,1,0.64,0.6212,0.27,0.2836,registered,198
04/17/2022,2,1,4,15,0,2,1,1,0.66,0.6212,0.24,0.3284,registered,217
04/17/2022,2,1,4,16,0,2,1,1,0.68,0.6212,0.22,0.3582,registered,320
04/17/2022,2,1,4,17,0,2,1,1,0.64,0.6061,0.25,0.2985,registered,673
04/17/2022,2,1,4,18,0,2,1,1,0.64,0.6061,0.25,0.2836,registered,670
04/17/2022,2,1,4,19,0,2,1,1,0.6,0.6061,0.26,0.2537,registered,464
04/17/2022,2,1,4,20,0,2,1,1,0.6,0.6061,0.23,0.2836,registered,358
04/17/2022,2,1,4,21,0,2,1,1,0.56,0.5303,0.26,0.2985,registered,260
04/17/2022,2,1,4,22,0,2,1,1,0.54,0.5152,0.3,0.2537,registered,144
04/17/2022,2,1,4,23,0,2,1,1,0.54,0.5152,0.32,0.2239,registered,72
04/18/2022,2,1,4,0,0,3,1,1,0.54,0.5152,0.32,0.1642,registered,35
04/18/2022,2,1,4,1,0,3,1,1,0.52,0.5,0.34,0.194,registered,13
04/18/2022,2,1,4,2,0,3,1,2,0.5,0.4848,0.42,0.194,registered,8
04/18/2022,2,1,4,3,0,3,1,2,0.5,0.4848,0.42,0.2239,registered,6
04/18/2022,2,1,4,4,0,3,1,2,0.5,0.4848,0.42,0.2836,registered,7
04/18/2022,2,1,4,5,0,3,1,2,0.5,0.4848,0.39,0.2836,registered,34
04/18/2022,2,1,4,6,0,3,1,2,0.5,0.4848,0.39,0.2836,registered,128
04/18/2022,2,1,4,7,0,3,1,2,0.5,0.4848,0.39,0.194,registered,408
04/18/2022,2,1,4,8,0,3,1,3,0.5,0.4848,0.39,0.194,registered,551
04/18/2022,2,1,4,9,0,3,1,3,0.48,0.4697,0.44,0.2985,registered,245
04/18/2022,2,1,4,10,0,3,1,3,0.48,0.4697,0.47,0.2239,registered,116
04/18/2022,2,1,4,11,0,3,1,3,0.46,0.4545,0.47,0.2537,registered,105
04/18/2022,2,1,4,12,0,3,1,3,0.46,0.4545,0.51,0.1045,registered,95
04/18/2022,2,1,4,13,0,3,1,3,0.46,0.4545,0.59,0.0,registered,51
04/18/2022,2,1,4,14,0,3,1,3,0.44,0.4394,0.72,0.1045,registered,43
04/18/2022,2,1,4,15,0,3,1,3,0.42,0.4242,0.77,0.194,registered,88
04/18/2022,2,1,4,16,0,3,1,2,0.42,0.4242,0.77,0.2239,registered,199
04/18/2022,2,1,4,17,0,3,1,2,0.42,0.4242,0.77,0.194,registered,442
04/18/2022,2,1,4,18,0,3,1,2,0.42,0.4242,0.77,0.0,registered,478
04/18/2022,2,1,4,19,0,3,1,2,0.42,0.4242,0.77,0.1343,registered,342
04/18/2022,2,1,4,20,0,3,1,2,0.42,0.4242,0.77,0.1045,registered,252
04/18/2022,2,1,4,21,0,3,1,2,0.42,0.4242,0.82,0.0896,registered,165
04/18/2022,2,1,4,22,0,3,1,2,0.42,0.4242,0.77,0.0896,registered,153
04/18/2022,2,1,4,23,0,3,1,2,0.42,0.4242,0.77,0.0,registered,56
04/19/2022,2,1,4,0,0,4,1,3,0.42,0.4242,0.77,0.0,registered,20
04/19/2022,2,1,4,1,0,4,1,3,0.42,0.4242,0.77,0.1045,registered,11
04/19/2022,2,1,4,2,0,4,1,2,0.42,0.4242,0.77,0.0,registered,4
04/19/2022,2,1,4,3,0,4,1,2,0.42,0.4242,0.77,0.0,registered,3
04/19/2022,2,1,4,4,0,4,1,2,0.42,0.4242,0.71,0.0,registered,4
04/19/2022,2,1,4,5,0,4,1,1,0.4,0.4091,0.82,0.0,registered,30
04/19/2022,2,1,4,6,0,4,1,2,0.4,0.4091,0.82,0.1045,registered,116
04/19/2022,2,1,4,7,0,4,1,2,0.4,0.4091,0.82,0.1343,registered,391
04/19/2022,2,1,4,8,0,4,1,2,0.42,0.4242,0.82,0.1045,registered,651
04/19/2022,2,1,4,9,0,4,1,2,0.46,0.4545,0.72,0.0,registered,270
04/19/2022,2,1,4,10,0,4,1,1,0.48,0.4697,0.63,0.0896,registered,143
04/19/2022,2,1,4,11,0,4,1,1,0.52,0.5,0.48,0.0,registered,183
04/19/2022,2,1,4,12,0,4,1,1,0.54,0.5152,0.49,0.0,registered,213
04/19/2022,2,1,4,13,0,4,1,1,0.56,0.5303,0.46,0.0,registered,186
04/19/2022,2,1,4,14,0,4,1,1,0.58,0.5455,0.43,0.0,registered,183
04/19/2022,2,1,4,15,0,4,1,1,0.6,0.6212,0.43,0.0,registered,196
04/19/2022,2,1,4,16,0,4,1,1,0.62,0.6212,0.41,0.1045,registered,324
04/19/2022,2,1,4,17,0,4,1,1,0.6,0.6212,0.43,0.0896,registered,663
04/19/2022,2,1,4,18,0,4,1,1,0.6,0.6212,0.43,0.0896,registered,677
04/19/2022,2,1,4,19,0,4,1,1,0.58,0.5455,0.46,0.1343,registered,516
04/19/2022,2,1,4,20,0,4,1,1,0.56,0.5303,0.49,0.2239,registered,352
04/19/2022,2,1,4,21,0,4,1,1,0.52,0.5,0.55,0.1045,registered,240
04/19/2022,2,1,4,22,0,4,1,1,0.52,0.5,0.59,0.194,registered,219
04/19/2022,2,1,4,23,0,4,1,1,0.5,0.4848,0.63,0.1045,registered,124
04/20/2022,2,1,4,0,0,5,1,1,0.48,0.4697,0.67,0.1045,registered,59
04/20/2022,2,1,4,1,0,5,1,1,0.46,0.4545,0.82,0.194,registered,22
04/20/2022,2,1,4,2,0,5,1,1,0.44,0.4394,0.88,0.194,registered,18
04/20/2022,2,1,4,3,0,5,1,1,0.44,0.4394,0.88,0.1045,registered,9
04/20/2022,2,1,4,4,0,5,1,1,0.42,0.4242,0.94,0.1045,registered,3
04/20/2022,2,1,4,5,0,5,1,1,0.42,0.4242,0.94,0.0,registered,24
04/20/2022,2,1,4,6,0,5,1,1,0.42,0.4242,0.88,0.0,registered,105
04/20/2022,2,1,4,7,0,5,1,1,0.42,0.4242,0.94,0.0,registered,350
04/20/2022,2,1,4,8,0,5,1,1,0.44,0.4394,0.94,0.0,registered,668
04/20/2022,2,1,4,9,0,5,1,1,0.46,0.4545,0.88,0.0896,registered,329
04/20/2022,2,1,4,10,0,5,1,1,0.5,0.4848,0.77,0.194,registered,170
04/20/2022,2,1,4,11,0,5,1,1,0.54,0.5152,0.68,0.1642,registered,190
04/20/2022,2,1,4,12,0,5,1,1,0.58,0.5455,0.53,0.194,registered,260
04/20/2022,2,1,4,13,0,5,1,1,0.62,0.6212,0.43,0.194,registered,276
04/20/2022,2,1,4,14,0,5,1,1,0.64,0.6212,0.44,0.2239,registered,238
04/20/2022,2,1,4,15,0,5,1,1,0.64,0.6212,0.47,0.194,registered,262
04/20/2022,2,1,4,16,0,5,1,1,0.66,0.6212,0.44,0.194,registered,429
04/20/2022,2,1,4,17,0,5,1,1,0.64,0.6212,0.47,0.2836,registered,697
04/20/2022,2,1,4,18,0,5,1,1,0.62,0.6212,0.5,0.2836,registered,558
04/20/2022,2,1,4,19,0,5,1,1,0.6,0.6212,0.53,0.194,registered,410
04/20/2022,2,1,4,20,0,5,1,1,0.58,0.5455,0.56,0.1642,registered,289
04/20/2022,2,1,4,21,0,5,1,1,0.56,0.5303,0.68,0.1343,registered,252
04/20/2022,2,1,4,22,0,5,1,1,0.54,0.5152,0.68,0.2537,registered,176
04/20/2022,2,1,4,23,0,5,1,1,0.52,0.5,0.72,0.1343,registered,156
04/21/2022,2,1,4,0,0,6,0,1,0.52,0.5,0.77,0.2239,registered,111
04/21/2022,2,1,4,1,0,6,0,1,0.52,0.5,0.77,0.2239,registered,64
04/21/2022,2,1,4,2,0,6,0,1,0.52,0.5,0.77,0.1343,registered,69
04/21/2022,2,1,4,3,0,6,0,1,0.5,0.4848,0.82,0.2239,registered,25
04/21/2022,2,1,4,4,0,6,0,1,0.5,0.4848,0.82,0.2537,registered,9
04/21/2022,2,1,4,5,0,6,0,1,0.5,0.4848,0.82,0.2537,registered,1
04/21/2022,2,1,4,6,0,6,0,1,0.5,0.4848,0.82,0.2239,registered,21
04/21/2022,2,1,4,7,0,6,0,1,0.5,0.4848,0.82,0.2836,registered,55
04/21/2022,2,1,4,8,0,6,0,1,0.52,0.5,0.81,0.2537,registered,149
04/21/2022,2,1,4,9,0,6,0,1,0.54,0.5152,0.77,0.1642,registered,216
04/21/2022,2,1,4,10,0,6,0,1,0.6,0.6061,0.64,0.2836,registered,299
04/21/2022,2,1,4,11,0,6,0,1,0.62,0.6061,0.61,0.3284,registered,348
04/21/2022,2,1,4,12,0,6,0,1,0.64,0.6212,0.57,0.2239,registered,378
04/21/2022,2,1,4,13,0,6,0,1,0.66,0.6212,0.54,0.2239,registered,358
04/21/2022,2,1,4,14,0,6,0,1,0.7,0.6364,0.45,0.2836,registered,331
04/21/2022,2,1,4,15,0,6,0,1,0.72,0.6515,0.39,0.2537,registered,361
04/21/2022,2,1,4,16,0,6,0,1,0.7,0.6364,0.42,0.3284,registered,372
04/21/2022,2,1,4,17,0,6,0,2,0.74,0.6515,0.3,0.3881,registered,309
04/21/2022,2,1,4,18,0,6,0,2,0.68,0.6364,0.47,0.4925,registered,283
04/21/2022,2,1,4,19,0,6,0,3,0.56,0.5303,0.73,0.4925,registered,45
04/21/2022,2,1,4,20,0,6,0,3,0.5,0.4848,0.82,0.2985,registered,34
04/21/2022,2,1,4,21,0,6,0,3,0.5,0.4848,0.82,0.3881,registered,82
04/21/2022,2,1,4,22,0,6,0,1,0.48,0.4697,0.82,0.2985,registered,90
04/21/2022,2,1,4,23,0,6,0,2,0.46,0.4545,0.82,0.2836,registered,73
04/22/2022,2,1,4,0,0,0,0,2,0.46,0.4545,0.82,0.194,registered,85
04/22/2022,2,1,4,1,0,0,0,2,0.46,0.4545,0.82,0.3284,registered,63
04/22/2022,2,1,4,2,0,0,0,1,0.46,0.4545,0.72,0.2836,registered,49
04/22/2022,2,1,4,3,0,0,0,2,0.44,0.4394,0.82,0.1642,registered,33
04/22/2022,2,1,4,4,0,0,0,2,0.44,0.4394,0.77,0.1642,registered,7
04/22/2022,2,1,4,5,0,0,0,2,0.44,0.4394,0.77,0.2239,registered,6
04/22/2022,2,1,4,6,0,0,0,2,0.44,0.4394,0.72,0.3284,registered,6
04/22/2022,2,1,4,7,0,0,0,3,0.42,0.4242,0.77,0.3881,registered,22
04/22/2022,2,1,4,8,0,0,0,3,0.4,0.4091,0.82,0.2537,registered,43
04/22/2022,2,1,4,9,0,0,0,3,0.4,0.4091,0.82,0.2537,registered,71
04/22/2022,2,1,4,10,0,0,0,3,0.38,0.3939,0.82,0.3284,registered,57
04/22/2022,2,1,4,11,0,0,0,3,0.38,0.3939,0.87,0.2985,registered,70
04/22/2022,2,1,4,12,0,0,0,3,0.38,0.3939,0.87,0.3284,registered,56
04/22/2022,2,1,4,13,0,0,0,3,0.38,0.3939,0.82,0.3582,registered,47
04/22/2022,2,1,4,14,0,0,0,3,0.38,0.3939,0.87,0.3284,registered,50
04/22/2022,2,1,4,15,0,0,0,3,0.38,0.3939,0.87,0.3881,registered,38
04/22/2022,2,1,4,16,0,0,0,3,0.38,0.3939,0.87,0.4478,registered,32
04/22/2022,2,1,4,17,0,0,0,3,0.36,0.3182,0.93,0.4478,registered,25
04/22/2022,2,1,4,18,0,0,0,3,0.36,0.3182,0.93,0.4478,registered,38
04/22/2022,2,1,4,19,0,0,0,3,0.36,0.3182,0.87,0.5224,registered,34
04/22/2022,2,1,4,20,0,0,0,3,0.36,0.3333,0.93,0.4179,registered,34
04/22/2022,2,1,4,21,0,0,0,3,0.36,0.3333,0.87,0.3881,registered,11
04/22/2022,2,1,4,22,0,0,0,3,0.34,0.2879,0.87,0.5224,registered,13
04/22/2022,2,1,4,23,0,0,0,3,0.36,0.3182,0.81,0.4627,registered,17
04/23/2022,2,1,4,0,0,1,1,3,0.36,0.3333,0.81,0.4179,registered,6
04/23/2022,2,1,4,1,0,1,1,3,0.34,0.303,0.87,0.3582,registered,1
04/23/2022,2,1,4,2,0,1,1,2,0.32,0.303,0.87,0.3284,registered,3
04/23/2022,2,1,4,3,0,1,1,2,0.32,0.303,0.81,0.2836,registered,1
04/23/2022,2,1,4,4,0,1,1,3,0.3,0.2879,0.81,0.2836,registered,3
04/23/2022,2,1,4,5,0,1,1,3,0.3,0.2879,0.81,0.2836,registered,14
04/23/2022,2,1,4,6,0,1,1,2,0.3,0.2727,0.81,0.2985,registered,43
04/23/2022,2,1,4,7,0,1,1,3,0.3,0.2879,0.81,0.2537,registered,206
04/23/2022,2,1,4,8,0,1,1,2,0.3,0.2727,0.75,0.3284,registered,471
04/23/2022,2,1,4,9,0,1,1,2,0.3,0.2727,0.75,0.3881,registered,255
04/23/2022,2,1,4,10,0,1,1,2,0.32,0.303,0.7,0.3284,registered,88
04/23/2022,2,1,4,11,0,1,1,2,0.32,0.2879,0.7,0.3582,registered,91
04/23/2022,2,1,4,12,0,1,1,3,0.34,0.303,0.71,0.3582,registered,117
04/23/2022,2,1,4,13,0,1,1,3,0.34,0.303,0.66,0.3881,registered,98
04/23/2022,2,1,4,14,0,1,1,3,0.36,0.3182,0.62,0.4478,registered,102
04/23/2022,2,1,4,15,0,1,1,2,0.36,0.3333,0.62,0.3881,registered,101
04/23/2022,2,1,4,16,0,1,1,3,0.3,0.2727,0.81,0.3582,registered,93
04/23/2022,2,1,4,17,0,1,1,3,0.3,0.2727,0.82,0.3284,registered,219
04/23/2022,2,1,4,18,0,1,1,3,0.32,0.3333,0.81,0.1343,registered,369
04/23/2022,2,1,4,19,0,1,1,2,0.34,0.3182,0.76,0.2239,registered,287
04/23/2022,2,1,4,20,0,1,1,2,0.32,0.3182,0.76,0.1642,registered,186
04/23/2022,2,1,4,21,0,1,1,2,0.32,0.303,0.81,0.2239,registered,145
04/23/2022,2,1,4,22,0,1,1,1,0.32,0.3182,0.76,0.194,registered,71
04/23/2022,2,1,4,23,0,1,1,1,0.32,0.3182,0.76,0.1642,registered,49
04/24/2022,2,1,4,0,0,2,1,2,0.32,0.3333,0.76,0.1343,registered,13
04/24/2022,2,1,4,1,0,2,1,2,0.32,0.3333,0.81,0.1343,registered,6
04/24/2022,2,1,4,2,0,2,1,1,0.32,0.3182,0.81,0.194,registered,3
04/24/2022,2,1,4,3,0,2,1,1,0.32,0.303,0.81,0.2239,registered,2
04/24/2022,2,1,4,4,0,2,1,1,0.3,0.2879,0.7,0.194,registered,3
04/24/2022,2,1,4,5,0,2,1,1,0.3,0.2879,0.7,0.194,registered,22
04/24/2022,2,1,4,6,0,2,1,1,0.3,0.2879,0.7,0.2239,registered,117
04/24/2022,2,1,4,7,0,2,1,1,0.32,0.303,0.66,0.2836,registered,387
04/24/2022,2,1,4,8,0,2,1,1,0.34,0.3182,0.61,0.2537,registered,599
04/24/2022,2,1,4,9,0,2,1,1,0.4,0.4091,0.47,0.3582,registered,302
04/24/2022,2,1,4,10,0,2,1,1,0.42,0.4242,0.47,0.2985,registered,129
04/24/2022,2,1,4,11,0,2,1,1,0.46,0.4545,0.31,0.3881,registered,157
04/24/2022,2,1,4,12,0,2,1,1,0.48,0.4697,0.29,0.3881,registered,188
04/24/2022,2,1,4,13,0,2,1,1,0.5,0.4848,0.29,0.3881,registered,189
04/24/2022,2,1,4,14,0,2,1,1,0.5,0.4848,0.25,0.3881,registered,166
04/24/2022,2,1,4,15,0,2,1,1,0.5,0.4848,0.23,0.4179,registered,176
04/24/2022,2,1,4,16,0,2,1,1,0.5,0.4848,0.23,0.194,registered,308
04/24/2022,2,1,4,17,0,2,1,1,0.52,0.5,0.22,0.3881,registered,619
04/24/2022,2,1,4,18,0,2,1,1,0.5,0.4848,0.18,0.0,registered,580
04/24/2022,2,1,4,19,0,2,1,1,0.5,0.4848,0.18,0.2537,registered,449
04/24/2022,2,1,4,20,0,2,1,1,0.48,0.4697,0.21,0.3284,registered,269
04/24/2022,2,1,4,21,0,2,1,2,0.46,0.4545,0.28,0.1642,registered,213
04/24/2022,2,1,4,22,0,2,1,1,0.44,0.4394,0.35,0.1045,registered,149
04/24/2022,2,1,4,23,0,2,1,1,0.42,0.4242,0.38,0.0896,registered,69
04/25/2022,2,1,4,0,0,3,1,1,0.44,0.4394,0.38,0.0,registered,23
04/25/2022,2,1,4,1,0,3,1,1,0.42,0.4242,0.41,0.0,registered,17
04/25/2022,2,1,4,2,0,3,1,1,0.36,0.3788,0.62,0.0,registered,6
04/25/2022,2,1,4,3,0,3,1,1,0.32,0.3333,0.7,0.0896,registered,3
04/25/2022,2,1,4,4,0,3,1,1,0.34,0.3485,0.66,0.0896,registered,6
04/25/2022,2,1,4,5,0,3,1,1,0.34,0.3636,0.66,0.0,registered,24
04/25/2022,2,1,4,6,0,3,1,1,0.34,0.3636,0.66,0.0,registered,103
04/25/2022,2,1,4,7,0,3,1,1,0.34,0.3636,0.71,0.0,registered,376
04/25/2022,2,1,4,8,0,3,1,1,0.36,0.3636,0.76,0.0896,registered,634
04/25/2022,2,1,4,9,0,3,1,1,0.42,0.4242,0.54,0.0,registered,288
04/25/2022,2,1,4,10,0,3,1,1,0.52,0.5,0.34,0.0,registered,138
04/25/2022,2,1,4,11,0,3,1,1,0.52,0.5,0.32,0.1343,registered,177
04/25/2022,2,1,4,12,0,3,1,1,0.54,0.5152,0.28,0.2836,registered,220
04/25/2022,2,1,4,13,0,3,1,1,0.56,0.5303,0.26,0.2239,registered,193
04/25/2022,2,1,4,14,0,3,1,1,0.56,0.5303,0.22,0.3582,registered,176
04/25/2022,2,1,4,15,0,3,1,1,0.58,0.5455,0.19,0.1642,registered,182
04/25/2022,2,1,4,16,0,3,1,1,0.6,0.5909,0.2,0.3284,registered,327
04/25/2022,2,1,4,17,0,3,1,1,0.6,0.5909,0.2,0.2985,registered,664
04/25/2022,2,1,4,18,0,3,1,1,0.6,0.5909,0.2,0.2836,registered,649
04/25/2022,2,1,4,19,0,3,1,1,0.6,0.5909,0.2,0.194,registered,501
04/25/2022,2,1,4,20,0,3,1,1,0.56,0.5303,0.22,0.0896,registered,358
04/25/2022,2,1,4,21,0,3,1,1,0.52,0.5,0.52,0.1343,registered,212
04/25/2022,2,1,4,22,0,3,1,1,0.5,0.4848,0.51,0.0,registered,170
04/25/2022,2,1,4,23,0,3,1,2,0.5,0.4848,0.51,0.0896,registered,94
04/26/2022,2,1,4,0,0,4,1,2,0.48,0.4697,0.63,0.0,registered,42
04/26/2022,2,1,4,1,0,4,1,2,0.48,0.4697,0.48,0.0896,registered,22
04/26/2022,2,1,4,2,0,4,1,2,0.48,0.4697,0.55,0.1045,registered,10
04/26/2022,2,1,4,3,0,4,1,2,0.48,0.4697,0.55,0.0896,registered,5
04/26/2022,2,1,4,4,0,4,1,2,0.48,0.4697,0.59,0.0896,registered,2
04/26/2022,2,1,4,5,0,4,1,2,0.48,0.4697,0.63,0.1343,registered,17
04/26/2022,2,1,4,6,0,4,1,2,0.48,0.4697,0.63,0.2537,registered,122
04/26/2022,2,1,4,7,0,4,1,3,0.46,0.4545,0.82,0.3582,registered,222
04/26/2022,2,1,4,8,0,4,1,3,0.46,0.4545,0.82,0.194,registered,358
04/26/2022,2,1,4,9,0,4,1,3,0.46,0.4545,0.88,0.1642,registered,189
04/26/2022,2,1,4,10,0,4,1,2,0.46,0.4545,0.94,0.1642,registered,125
04/26/2022,2,1,4,11,0,4,1,2,0.46,0.4545,0.94,0.2239,registered,135
04/26/2022,2,1,4,12,0,4,1,2,0.52,0.5,0.83,0.1343,registered,180
04/26/2022,2,1,4,13,0,4,1,2,0.5,0.4848,0.82,0.1642,registered,178
04/26/2022,2,1,4,14,0,4,1,2,0.54,0.5152,0.77,0.194,registered,132
04/26/2022,2,1,4,15,0,4,1,2,0.52,0.5,0.83,0.3284,registered,165
04/26/2022,2,1,4,16,0,4,1,2,0.52,0.5,0.83,0.2239,registered,281
04/26/2022,2,1,4,17,0,4,1,1,0.54,0.5152,0.77,0.1642,registered,565
04/26/2022,2,1,4,18,0,4,1,2,0.54,0.5152,0.77,0.194,registered,589
04/26/2022,2,1,4,19,0,4,1,2,0.54,0.5152,0.77,0.2239,registered,407
04/26/2022,2,1,4,20,0,4,1,1,0.54,0.5152,0.77,0.194,registered,314
04/26/2022,2,1,4,21,0,4,1,1,0.52,0.5,0.83,0.2239,registered,222
04/26/2022,2,1,4,22,0,4,1,1,0.52,0.5,0.83,0.1642,registered,163
04/26/2022,2,1,4,23,0,4,1,1,0.5,0.4848,0.88,0.1642,registered,106
04/27/2022,2,1,4,0,0,5,1,1,0.54,0.5152,0.68,0.5522,registered,61
04/27/2022,2,1,4,1,0,5,1,1,0.5,0.4848,0.59,0.4478,registered,32
04/27/2022,2,1,4,2,0,5,1,1,0.48,0.4697,0.59,0.4179,registered,18
04/27/2022,2,1,4,3,0,5,1,1,0.44,0.4394,0.47,0.4925,registered,2
04/27/2022,2,1,4,4,0,5,1,1,0.42,0.4242,0.44,0.2537,registered,6
04/27/2022,2,1,4,5,0,5,1,1,0.42,0.4242,0.44,0.3582,registered,19
04/27/2022,2,1,4,6,0,5,1,1,0.4,0.4091,0.43,0.2537,registered,115
04/27/2022,2,1,4,7,0,5,1,1,0.38,0.3939,0.5,0.2836,registered,305
04/27/2022,2,1,4,8,0,5,1,1,0.4,0.4091,0.5,0.0,registered,575
04/27/2022,2,1,4,9,0,5,1,1,0.42,0.4242,0.44,0.4925,registered,292
04/27/2022,2,1,4,10,0,5,1,1,0.44,0.4394,0.38,0.4179,registered,172
04/27/2022,2,1,4,11,0,5,1,1,0.44,0.4394,0.38,0.3284,registered,186
04/27/2022,2,1,4,12,0,5,1,1,0.46,0.4545,0.36,0.3582,registered,244
04/27/2022,2,1,4,13,0,5,1,1,0.46,0.4545,0.33,0.3881,registered,212
04/27/2022,2,1,4,14,0,5,1,1,0.46,0.4545,0.33,0.3284,registered,206
04/27/2022,2,1,4,15,0,5,1,1,0.52,0.5,0.29,0.4925,registered,223
04/27/2022,2,1,4,16,0,5,1,1,0.52,0.5,0.29,0.2537,registered,335
04/27/2022,2,1,4,17,0,5,1,1,0.54,0.5152,0.24,0.3881,registered,613
04/27/2022,2,1,4,18,0,5,1,1,0.52,0.5,0.25,0.3582,registered,560
04/27/2022,2,1,4,19,0,5,1,1,0.5,0.4848,0.27,0.3881,registered,379
04/27/2022,2,1,4,20,0,5,1,1,0.46,0.4545,0.31,0.2836,registered,240
04/27/2022,2,1,4,21,0,5,1,1,0.44,0.4394,0.33,0.2985,registered,185
04/27/2022,2,1,4,22,0,5,1,1,0.42,0.4242,0.38,0.2537,registered,134
04/27/2022,2,1,4,23,0,5,1,1,0.4,0.4091,0.4,0.2537,registered,105
04/28/2022,2,1,4,0,0,6,0,1,0.38,0.3939,0.43,0.1642,registered,99
04/28/2022,2,1,4,1,0,6,0,1,0.36,0.3333,0.5,0.2985,registered,60
04/28/2022,2,1,4,2,0,6,0,1,0.36,0.3485,0.43,0.1642,registered,49
04/28/2022,2,1,4,3,0,6,0,1,0.34,0.3182,0.49,0.2239,registered,23
04/28/2022,2,1,4,4,0,6,0,1,0.34,0.3333,0.49,0.1642,registered,2
04/28/2022,2,1,4,5,0,6,0,1,0.34,0.3333,0.46,0.1343,registered,3
04/28/2022,2,1,4,6,0,6,0,1,0.34,0.3333,0.49,0.194,registered,18
04/28/2022,2,1,4,7,0,6,0,1,0.34,0.3333,0.49,0.1642,registered,45
04/28/2022,2,1,4,8,0,6,0,1,0.38,0.3939,0.4,0.1343,registered,134
04/28/2022,2,1,4,9,0,6,0,2,0.38,0.3939,0.37,0.0,registered,169
04/28/2022,2,1,4,10,0,6,0,2,0.38,0.3939,0.4,0.1642,registered,231
04/28/2022,2,1,4,11,0,6,0,2,0.38,0.3939,0.4,0.1045,registered,262
04/28/2022,2,1,4,12,0,6,0,2,0.38,0.3939,0.43,0.0,registered,276
04/28/2022,2,1,4,13,0,6,0,2,0.4,0.4091,0.37,0.0,registered,269
04/28/2022,2,1,4,14,0,6,0,1,0.42,0.4242,0.38,0.1045,registered,293
04/28/2022,2,1,4,15,0,6,0,1,0.42,0.4242,0.41,0.2239,registered,260
04/28/2022,2,1,4,16,0,6,0,2,0.44,0.4394,0.38,0.194,registered,244
04/28/2022,2,1,4,17,0,6,0,2,0.42,0.4242,0.41,0.1343,registered,224
04/28/2022,2,1,4,18,0,6,0,3,0.4,0.4091,0.47,0.0,registered,73
04/28/2022,2,1,4,19,0,6,0,3,0.36,0.3485,0.71,0.1343,registered,110
04/28/2022,2,1,4,20,0,6,0,2,0.38,0.3939,0.66,0.0,registered,81
04/28/2022,2,1,4,21,0,6,0,3,0.36,0.3485,0.71,0.194,registered,72
04/28/2022,2,1,4,22,0,6,0,2,0.36,0.3485,0.71,0.1343,registered,66
04/28/2022,2,1,4,23,0,6,0,2,0.38,0.3939,0.76,0.0896,registered,37
04/29/2022,2,1,4,0,0,0,0,3,0.36,0.3485,0.81,0.1343,registered,36
04/29/2022,2,1,4,1,0,0,0,2,0.36,0.3485,0.81,0.1343,registered,37
04/29/2022,2,1,4,2,0,0,0,2,0.36,0.3636,0.87,0.1045,registered,36
04/29/2022,2,1,4,3,0,0,0,2,0.36,0.3485,0.87,0.194,registered,14
04/29/2022,2,1,4,4,0,0,0,2,0.36,0.3485,0.87,0.1343,registered,4
04/29/2022,2,1,4,5,0,0,0,1,0.34,0.3636,0.87,0.0,registered,6
04/29/2022,2,1,4,6,0,0,0,1,0.34,0.3333,0.87,0.1343,registered,6
