dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
02/05/2021,1,0,2,8,0,6,0,3,0.2,0.2273,1.0,0.0896,registered,10
02/05/2021,1,0,2,9,0,6,0,3,0.2,0.2273,1.0,0.0896,registered,17
02/05/2021,1,0,2,10,0,6,0,3,0.2,0.2121,1.0,0.1343,registered,31
02/05/2021,1,0,2,11,0,6,0,3,0.22,0.2273,1.0,0.1343,registered,46
02/05/2021,1,0,2,12,0,6,0,3,0.22,0.2273,1.0,0.1642,registered,42
02/05/2021,1,0,2,13,0,6,0,3,0.22,0.2273,1.0,0.1642,registered,62
02/05/2021,1,0,2,14,0,6,0,3,0.22,0.2727,1.0,0.0,registered,50
02/05/2021,1,0,2,15,0,6,0,3,0.22,0.2727,1.0,0.0,registered,49
02/05/2021,1,0,2,16,0,6,0,3,0.22,0.2273,1.0,0.1343,registered,63
02/05/2021,1,0,2,17,0,6,0,2,0.24,0.2121,1.0,0.2836,registered,64
02/05/2021,1,0,2,18,0,6,0,2,0.28,0.2424,0.93,0.4478,registered,81
02/05/2021,1,0,2,19,0,6,0,2,0.28,0.2424,0.93,0.4478,registered,78
02/05/2021,1,0,2,20,0,6,0,1,0.3,0.2879,0.87,0.2537,registered,64
02/05/2021,1,0,2,21,0,6,0,1,0.26,0.2576,1.0,0.194,registered,53
02/05/2021,1,0,2,22,0,6,0,1,0.26,0.2727,0.93,0.1343,registered,43
02/05/2021,1,0,2,23,0,6,0,1,0.26,0.2576,0.93,0.2239,registered,52
02/06/2021,1,0,2,0,0,0,0,1,0.26,0.2576,0.7,0.194,registered,37
02/06/2021,1,0,2,1,0,0,0,1,0.26,0.2273,0.65,0.4179,registered,40
02/06/2021,1,0,2,2,0,0,0,1,0.26,0.2273,0.6,0.3284,registered,20
02/06/2021,1,0,2,3,0,0,0,1,0.26,0.2879,0.6,0.0896,registered,10
02/06/2021,1,0,2,4,0,0,0,1,0.26,0.2273,0.6,0.3582,registered,2
02/06/2021,1,0,2,5,0,0,0,1,0.26,0.2576,0.6,0.2239,registered,1
02/06/2021,1,0,2,6,0,0,0,1,0.26,0.2576,0.6,0.2239,registered,1
02/06/2021,1,0,2,7,0,0,0,1,0.24,0.2424,0.65,0.1642,registered,8
02/06/2021,1,0,2,8,0,0,0,1,0.24,0.2576,0.65,0.1045,registered,21
02/06/2021,1,0,2,9,0,0,0,1,0.28,0.2879,0.56,0.1045,registered,38
02/06/2021,1,0,2,10,0,0,0,1,0.3,0.2879,0.52,0.2537,registered,74
02/06/2021,1,0,2,11,0,0,0,1,0.32,0.303,0.49,0.2537,registered,89
02/06/2021,1,0,2,12,0,0,0,1,0.34,0.3333,0.46,0.0,registered,126
02/06/2021,1,0,2,13,0,0,0,1,0.34,0.3636,0.46,0.0,registered,135
02/06/2021,1,0,2,14,0,0,0,1,0.34,0.3485,0.46,0.0896,registered,114
02/06/2021,1,0,2,15,0,0,0,1,0.34,0.3485,0.46,0.0896,registered,130
02/06/2021,1,0,2,16,0,0,0,1,0.34,0.3485,0.49,0.1045,registered,115
02/06/2021,1,0,2,17,0,0,0,1,0.34,0.3636,0.46,0.0,registered,97
02/06/2021,1,0,2,18,0,0,0,1,0.3,0.303,0.56,0.1642,registered,65
02/06/2021,1,0,2,19,0,0,0,1,0.28,0.2879,0.61,0.1343,registered,20
02/06/2021,1,0,2,20,0,0,0,1,0.28,0.2879,0.61,0.1045,registered,21
02/06/2021,1,0,2,21,0,0,0,1,0.26,0.303,0.6,0.0,registered,22
02/06/2021,1,0,2,22,0,0,0,1,0.26,0.303,0.6,0.0,registered,57
02/06/2021,1,0,2,23,0,0,0,1,0.24,0.2879,0.65,0.0,registered,26
02/07/2021,1,0,2,0,0,1,1,1,0.24,0.2879,0.65,0.0,registered,14
02/07/2021,1,0,2,1,0,1,1,1,0.22,0.2727,0.75,0.0,registered,4
02/07/2021,1,0,2,2,0,1,1,1,0.2,0.2576,0.8,0.0,registered,3
02/07/2021,1,0,2,3,0,1,1,1,0.2,0.2576,0.86,0.0,registered,1
02/07/2021,1,0,2,4,0,1,1,1,0.2,0.2576,0.86,0.0,registered,1
02/07/2021,1,0,2,5,0,1,1,1,0.2,0.2576,0.86,0.0,registered,9
02/07/2021,1,0,2,6,0,1,1,1,0.18,0.2424,0.93,0.0,registered,29
02/07/2021,1,0,2,7,0,1,1,1,0.18,0.2424,0.86,0.0,registered,89
02/07/2021,1,0,2,8,0,1,1,2,0.16,0.2273,1.0,0.0,registered,223
02/07/2021,1,0,2,9,0,1,1,1,0.22,0.2727,0.8,0.0,registered,115
02/07/2021,1,0,2,10,0,1,1,1,0.24,0.2576,0.75,0.1045,registered,49
02/07/2021,1,0,2,11,0,1,1,1,0.3,0.3182,0.65,0.0896,registered,36
02/07/2021,1,0,2,12,0,1,1,2,0.32,0.3485,0.62,0.0,registered,59
02/07/2021,1,0,2,13,0,1,1,2,0.36,0.3636,0.57,0.0896,registered,54
02/07/2021,1,0,2,14,0,1,1,2,0.36,0.3636,0.57,0.0896,registered,52
02/07/2021,1,0,2,15,0,1,1,2,0.38,0.3939,0.54,0.0896,registered,46
02/07/2021,1,0,2,16,0,1,1,2,0.36,0.3485,0.57,0.1343,registered,98
02/07/2021,1,0,2,17,0,1,1,2,0.32,0.3182,0.7,0.1642,registered,207
02/07/2021,1,0,2,18,0,1,1,2,0.34,0.3333,0.66,0.1343,registered,170
02/07/2021,1,0,2,19,0,1,1,2,0.32,0.3485,0.7,0.0,registered,123
02/07/2021,1,0,2,20,0,1,1,2,0.32,0.3333,0.7,0.1045,registered,82
02/07/2021,1,0,2,21,0,1,1,1,0.32,0.3485,0.7,0.0,registered,75
02/07/2021,1,0,2,22,0,1,1,1,0.28,0.303,0.81,0.0896,registered,34
02/07/2021,1,0,2,23,0,1,1,2,0.3,0.3333,0.81,0.0,registered,19
02/08/2021,1,0,2,0,0,2,1,2,0.28,0.3182,0.87,0.0,registered,6
02/08/2021,1,0,2,1,0,2,1,2,0.28,0.3182,0.87,0.0,registered,4
02/08/2021,1,0,2,2,0,2,1,2,0.26,0.2727,0.93,0.1045,registered,1
02/08/2021,1,0,2,3,0,2,1,3,0.28,0.2727,0.93,0.1642,registered,1
02/08/2021,1,0,2,4,0,2,1,1,0.26,0.2576,0.93,0.1642,registered,3
02/08/2021,1,0,2,5,0,2,1,1,0.26,0.2273,0.81,0.3284,registered,2
02/08/2021,1,0,2,6,0,2,1,1,0.26,0.2273,0.7,0.3284,registered,39
02/08/2021,1,0,2,7,0,2,1,1,0.24,0.197,0.65,0.4179,registered,97
02/08/2021,1,0,2,8,0,2,1,1,0.24,0.197,0.56,0.4925,registered,236
02/08/2021,1,0,2,9,0,2,1,1,0.24,0.197,0.52,0.4925,registered,128
02/08/2021,1,0,2,10,0,2,1,1,0.22,0.1818,0.47,0.5522,registered,44
02/08/2021,1,0,2,11,0,2,1,1,0.22,0.1818,0.47,0.4627,registered,49
02/08/2021,1,0,2,12,0,2,1,1,0.24,0.197,0.38,0.4925,registered,63
02/08/2021,1,0,2,13,0,2,1,2,0.24,0.197,0.32,0.4478,registered,48
02/08/2021,1,0,2,14,0,2,1,1,0.22,0.197,0.37,0.4179,registered,61
02/08/2021,1,0,2,15,0,2,1,1,0.22,0.197,0.35,0.3881,registered,45
02/08/2021,1,0,2,16,0,2,1,1,0.22,0.1818,0.35,0.5224,registered,79
02/08/2021,1,0,2,17,0,2,1,1,0.22,0.1818,0.32,0.5821,registered,172
02/08/2021,1,0,2,18,0,2,1,1,0.2,0.1818,0.32,0.3881,registered,151
02/08/2021,1,0,2,19,0,2,1,1,0.16,0.1212,0.4,0.4627,registered,100
02/08/2021,1,0,2,20,0,2,1,1,0.16,0.1364,0.4,0.3284,registered,53
02/08/2021,1,0,2,21,0,2,1,1,0.14,0.1061,0.33,0.4627,registered,46
02/08/2021,1,0,2,22,0,2,1,1,0.12,0.1061,0.33,0.3582,registered,29
02/08/2021,1,0,2,23,0,2,1,1,0.12,0.1061,0.33,0.3284,registered,9
02/09/2021,1,0,2,0,0,3,1,1,0.1,0.0758,0.36,0.3582,registered,17
02/09/2021,1,0,2,1,0,3,1,1,0.1,0.1061,0.36,0.2239,registered,7
02/09/2021,1,0,2,2,0,3,1,1,0.08,0.0758,0.38,0.2836,registered,2
02/09/2021,1,0,2,3,0,3,1,1,0.06,0.0758,0.45,0.1343,registered,2
02/09/2021,1,0,2,5,0,3,1,1,0.06,0.1061,0.45,0.1045,registered,7
02/09/2021,1,0,2,6,0,3,1,1,0.06,0.1515,0.45,0.0,registered,43
02/09/2021,1,0,2,7,0,3,1,1,0.06,0.1061,0.49,0.1045,registered,95
02/09/2021,1,0,2,8,0,3,1,1,0.1,0.1364,0.42,0.0,registered,198
02/09/2021,1,0,2,9,0,3,1,1,0.12,0.1364,0.39,0.1642,registered,119
02/09/2021,1,0,2,10,0,3,1,1,0.14,0.1818,0.36,0.0,registered,51
02/09/2021,1,0,2,11,0,3,1,2,0.14,0.1515,0.43,0.1642,registered,40
02/09/2021,1,0,2,12,0,3,1,2,0.18,0.1818,0.4,0.2239,registered,57
02/09/2021,1,0,2,13,0,3,1,1,0.18,0.1667,0.4,0.2537,registered,67
02/09/2021,1,0,2,14,0,3,1,1,0.2,0.1818,0.34,0.2985,registered,56
02/09/2021,1,0,2,15,0,3,1,2,0.2,0.1818,0.34,0.2836,registered,61
02/09/2021,1,0,2,16,0,3,1,2,0.2,0.197,0.37,0.2537,registered,72
02/09/2021,1,0,2,17,0,3,1,2,0.2,0.197,0.34,0.2537,registered,157
02/09/2021,1,0,2,18,0,3,1,2,0.18,0.1667,0.47,0.2985,registered,168
02/09/2021,1,0,2,19,0,3,1,3,0.14,0.1212,0.86,0.2537,registered,87
02/09/2021,1,0,2,20,0,3,1,3,0.14,0.1515,0.86,0.1642,registered,84
02/09/2021,1,0,2,21,0,3,1,2,0.14,0.1515,0.86,0.1642,registered,83
02/09/2021,1,0,2,22,0,3,1,3,0.16,0.1667,0.8,0.1642,registered,42
02/09/2021,1,0,2,23,0,3,1,3,0.16,0.1515,0.8,0.194,registered,37
02/10/2021,1,0,2,0,0,4,1,3,0.14,0.1364,0.86,0.194,registered,16
02/10/2021,1,0,2,1,0,4,1,3,0.14,0.1515,0.8,0.1343,registered,7
02/10/2021,1,0,2,2,0,4,1,3,0.14,0.1515,0.8,0.1343,registered,3
02/10/2021,1,0,2,4,0,4,1,2,0.14,0.1364,0.59,0.2239,registered,1
02/10/2021,1,0,2,5,0,4,1,2,0.12,0.1212,0.5,0.2239,registered,6
02/10/2021,1,0,2,6,0,4,1,2,0.12,0.1212,0.54,0.2836,registered,26
02/10/2021,1,0,2,7,0,4,1,1,0.1,0.0758,0.5,0.4179,registered,99
02/10/2021,1,0,2,8,0,4,1,1,0.1,0.0758,0.49,0.3284,registered,173
02/10/2021,1,0,2,9,0,4,1,1,0.12,0.1061,0.42,0.3582,registered,121
02/10/2021,1,0,2,10,0,4,1,1,0.12,0.1061,0.42,0.2985,registered,34
02/10/2021,1,0,2,11,0,4,1,1,0.14,0.1212,0.39,0.3582,registered,44
02/10/2021,1,0,2,12,0,4,1,1,0.16,0.1364,0.34,0.3881,registered,65
02/10/2021,1,0,2,13,0,4,1,1,0.18,0.1667,0.29,0.2985,registered,59
02/10/2021,1,0,2,14,0,4,1,1,0.2,0.1818,0.27,0.2836,registered,42
02/10/2021,1,0,2,15,0,4,1,1,0.2,0.197,0.25,0.2537,registered,50
02/10/2021,1,0,2,16,0,4,1,1,0.2,0.1818,0.27,0.2985,registered,76
02/10/2021,1,0,2,17,0,4,1,1,0.18,0.1818,0.26,0.194,registered,159
02/10/2021,1,0,2,18,0,4,1,1,0.16,0.1818,0.28,0.1343,registered,157
02/10/2021,1,0,2,19,0,4,1,1,0.14,0.1667,0.28,0.1045,registered,110
02/10/2021,1,0,2,20,0,4,1,1,0.14,0.1818,0.31,0.0896,registered,93
02/10/2021,1,0,2,21,0,4,1,1,0.14,0.2121,0.39,0.0,registered,70
02/10/2021,1,0,2,22,0,4,1,1,0.12,0.197,0.39,0.0,registered,47
02/10/2021,1,0,2,23,0,4,1,1,0.12,0.1515,0.42,0.1045,registered,33
02/11/2021,1,0,2,0,0,5,1,1,0.1,0.1364,0.49,0.1045,registered,12
02/11/2021,1,0,2,1,0,5,1,1,0.1,0.1364,0.54,0.0896,registered,6
02/11/2021,1,0,2,2,0,5,1,1,0.1,0.1364,0.54,0.0896,registered,3
02/11/2021,1,0,2,5,0,5,1,1,0.08,0.1212,0.63,0.0896,registered,4
02/11/2021,1,0,2,6,0,5,1,1,0.1,0.1818,0.68,0.0,registered,23
02/11/2021,1,0,2,7,0,5,1,1,0.08,0.1667,0.73,0.0,registered,73
02/11/2021,1,0,2,8,0,5,1,1,0.1,0.1212,0.74,0.1642,registered,212
02/11/2021,1,0,2,9,0,5,1,1,0.12,0.1212,0.74,0.2239,registered,132
02/11/2021,1,0,2,10,0,5,1,1,0.14,0.1364,0.69,0.194,registered,39
02/11/2021,1,0,2,11,0,5,1,1,0.22,0.2273,0.47,0.1343,registered,52
02/11/2021,1,0,2,12,0,5,1,1,0.22,0.2273,0.47,0.1343,registered,64
02/11/2021,1,0,2,13,0,5,1,1,0.24,0.2273,0.35,0.194,registered,89
02/11/2021,1,0,2,14,0,5,1,1,0.3,0.2879,0.26,0.2537,registered,67
02/11/2021,1,0,2,15,0,5,1,1,0.32,0.3182,0.21,0.1642,registered,62
02/11/2021,1,0,2,16,0,5,1,1,0.3,0.2879,0.28,0.194,registered,111
02/11/2021,1,0,2,17,0,5,1,1,0.3,0.3333,0.24,0.0,registered,193
02/11/2021,1,0,2,18,0,5,1,1,0.28,0.3182,0.28,0.0,registered,165
02/11/2021,1,0,2,19,0,5,1,1,0.26,0.303,0.33,0.0,registered,94
02/11/2021,1,0,2,20,0,5,1,1,0.22,0.2273,0.55,0.1343,registered,61
02/11/2021,1,0,2,21,0,5,1,1,0.2,0.2121,0.59,0.1343,registered,46
02/11/2021,1,0,2,22,0,5,1,1,0.2,0.2273,0.64,0.0896,registered,41
02/11/2021,1,0,2,23,0,5,1,1,0.18,0.2424,0.69,0.0,registered,48
02/12/2021,1,0,2,0,0,6,0,1,0.16,0.197,0.69,0.0896,registered,27
02/12/2021,1,0,2,1,0,6,0,1,0.14,0.2121,0.86,0.0,registered,22
02/12/2021,1,0,2,2,0,6,0,1,0.14,0.2121,0.8,0.0,registered,13
02/12/2021,1,0,2,3,0,6,0,1,0.12,0.197,0.8,0.0,registered,7
02/12/2021,1,0,2,4,0,6,0,1,0.12,0.1667,0.74,0.0896,registered,4
02/12/2021,1,0,2,5,0,6,0,1,0.12,0.1667,0.74,0.0896,registered,1
02/12/2021,1,0,2,6,0,6,0,1,0.12,0.1364,0.93,0.194,registered,1
02/12/2021,1,0,2,7,0,6,0,1,0.12,0.1515,0.8,0.1045,registered,9
02/12/2021,1,0,2,8,0,6,0,1,0.14,0.1515,0.86,0.1343,registered,28
02/12/2021,1,0,2,9,0,6,0,1,0.16,0.1818,0.64,0.1343,registered,38
02/12/2021,1,0,2,10,0,6,0,1,0.22,0.2121,0.41,0.2537,registered,71
02/12/2021,1,0,2,11,0,6,0,1,0.3,0.2727,0.28,0.3284,registered,84
02/12/2021,1,0,2,12,0,6,0,1,0.3,0.2727,0.39,0.4627,registered,93
02/12/2021,1,0,2,13,0,6,0,1,0.3,0.2727,0.39,0.4179,registered,103
02/12/2021,1,0,2,14,0,6,0,1,0.34,0.3182,0.31,0.2836,registered,90
02/12/2021,1,0,2,15,0,6,0,1,0.34,0.303,0.29,0.4179,registered,127
02/12/2021,1,0,2,16,0,6,0,1,0.34,0.303,0.29,0.4179,registered,103
02/12/2021,1,0,2,17,0,6,0,1,0.32,0.2879,0.31,0.5224,registered,113
02/12/2021,1,0,2,18,0,6,0,1,0.28,0.2576,0.38,0.3284,registered,60
02/12/2021,1,0,2,19,0,6,0,1,0.28,0.2727,0.38,0.1642,registered,39
02/12/2021,1,0,2,20,0,6,0,1,0.26,0.2576,0.41,0.2239,registered,39
02/12/2021,1,0,2,21,0,6,0,1,0.26,0.303,0.41,0.0,registered,42
02/12/2021,1,0,2,22,0,6,0,1,0.24,0.2576,0.44,0.0896,registered,39
02/12/2021,1,0,2,23,0,6,0,1,0.22,0.2273,0.51,0.1343,registered,31
02/13/2021,1,0,2,0,0,0,0,1,0.2,0.2273,0.64,0.1045,registered,34
02/13/2021,1,0,2,1,0,0,0,1,0.2,0.2273,0.59,0.0896,registered,23
02/13/2021,1,0,2,2,0,0,0,2,0.2,0.2273,0.75,0.0896,registered,19
02/13/2021,1,0,2,3,0,0,0,2,0.2,0.2273,0.69,0.1045,registered,8
02/13/2021,1,0,2,4,0,0,0,2,0.2,0.2121,0.69,0.1642,registered,2
02/13/2021,1,0,2,6,0,0,0,2,0.2,0.2121,0.69,0.1343,registered,3
02/13/2021,1,0,2,7,0,0,0,2,0.22,0.2727,0.55,0.0,registered,3
02/13/2021,1,0,2,8,0,0,0,2,0.22,0.2273,0.64,0.194,registered,11
02/13/2021,1,0,2,9,0,0,0,2,0.24,0.2273,0.6,0.2239,registered,35
02/13/2021,1,0,2,10,0,0,0,1,0.3,0.2727,0.45,0.3284,registered,86
02/13/2021,1,0,2,11,0,0,0,1,0.32,0.2879,0.39,0.4478,registered,86
02/13/2021,1,0,2,12,0,0,0,1,0.36,0.3182,0.32,0.4627,registered,94
02/13/2021,1,0,2,13,0,0,0,1,0.38,0.3939,0.29,0.3582,registered,92
02/13/2021,1,0,2,14,0,0,0,2,0.4,0.4091,0.3,0.4179,registered,110
02/13/2021,1,0,2,15,0,0,0,2,0.4,0.4091,0.3,0.2985,registered,122
02/13/2021,1,0,2,16,0,0,0,2,0.42,0.4242,0.28,0.3284,registered,106
02/13/2021,1,0,2,17,0,0,0,1,0.42,0.4242,0.28,0.3284,registered,95
02/13/2021,1,0,2,18,0,0,0,1,0.4,0.4091,0.32,0.2985,registered,78
02/13/2021,1,0,2,19,0,0,0,1,0.4,0.4091,0.35,0.2836,registered,50
02/13/2021,1,0,2,20,0,0,0,1,0.4,0.4091,0.35,0.3284,registered,32
02/13/2021,1,0,2,21,0,0,0,1,0.4,0.4091,0.35,0.3582,registered,45
02/13/2021,1,0,2,22,0,0,0,1,0.4,0.4091,0.35,0.2985,registered,31
02/13/2021,1,0,2,23,0,0,0,1,0.4,0.4091,0.35,0.3582,registered,27
02/14/2021,1,0,2,0,0,1,1,1,0.38,0.3939,0.37,0.3582,registered,8
02/14/2021,1,0,2,1,0,1,1,1,0.38,0.3939,0.37,0.3582,registered,6
02/14/2021,1,0,2,2,0,1,1,1,0.36,0.3333,0.4,0.2985,registered,2
02/14/2021,1,0,2,3,0,1,1,1,0.34,0.3182,0.46,0.2239,registered,1
02/14/2021,1,0,2,4,0,1,1,1,0.32,0.303,0.53,0.2836,registered,2
02/14/2021,1,0,2,5,0,1,1,1,0.32,0.303,0.53,0.2836,registered,3
02/14/2021,1,0,2,6,0,1,1,1,0.34,0.303,0.46,0.2985,registered,25
02/14/2021,1,0,2,7,0,1,1,1,0.34,0.303,0.46,0.2985,registered,96
02/14/2021,1,0,2,8,0,1,1,1,0.38,0.3939,0.4,0.4627,registered,249
02/14/2021,1,0,2,9,0,1,1,1,0.4,0.4091,0.37,0.3881,registered,122
02/14/2021,1,0,2,10,0,1,1,1,0.44,0.4394,0.33,0.2239,registered,46
02/14/2021,1,0,2,11,0,1,1,1,0.52,0.5,0.23,0.2537,registered,43
02/14/2021,1,0,2,12,0,1,1,1,0.56,0.5303,0.22,0.4478,registered,99
02/14/2021,1,0,2,13,0,1,1,1,0.58,0.5455,0.19,0.3881,registered,93
02/14/2021,1,0,2,14,0,1,1,1,0.6,0.5909,0.15,0.4925,registered,76
02/14/2021,1,0,2,15,0,1,1,1,0.56,0.5303,0.21,0.6567,registered,71
02/14/2021,1,0,2,16,0,1,1,1,0.52,0.5,0.27,0.4627,registered,102
02/14/2021,1,0,2,17,0,1,1,1,0.46,0.4545,0.33,0.6119,registered,218
02/14/2021,1,0,2,18,0,1,1,1,0.4,0.4091,0.4,0.6119,registered,194
02/14/2021,1,0,2,19,0,1,1,1,0.38,0.3939,0.43,0.4925,registered,86
02/14/2021,1,0,2,20,0,1,1,1,0.36,0.3182,0.46,0.4627,registered,65
02/14/2021,1,0,2,21,0,1,1,1,0.36,0.3182,0.5,0.5224,registered,35
02/14/2021,1,0,2,22,0,1,1,1,0.34,0.2879,0.46,0.6567,registered,44
02/14/2021,1,0,2,23,0,1,1,1,0.32,0.2879,0.49,0.4925,registered,19
02/15/2021,1,0,2,0,0,2,1,1,0.3,0.2727,0.49,0.4179,registered,12
02/15/2021,1,0,2,1,0,2,1,1,0.3,0.2424,0.42,0.7761,registered,5
02/15/2021,1,0,2,2,0,2,1,1,0.28,0.2273,0.41,0.6866,registered,2
02/15/2021,1,0,2,4,0,2,1,1,0.22,0.1818,0.37,0.5224,registered,1
02/15/2021,1,0,2,5,0,2,1,1,0.22,0.1818,0.32,0.4627,registered,4
02/15/2021,1,0,2,6,0,2,1,1,0.2,0.1818,0.32,0.3284,registered,30
02/15/2021,1,0,2,7,0,2,1,1,0.2,0.1818,0.32,0.3582,registered,103
02/15/2021,1,0,2,8,0,2,1,1,0.2,0.1818,0.32,0.3582,registered,213
02/15/2021,1,0,2,9,0,2,1,1,0.22,0.197,0.29,0.4478,registered,108
02/15/2021,1,0,2,10,0,2,1,1,0.24,0.2121,0.27,0.2836,registered,47
02/15/2021,1,0,2,11,0,2,1,1,0.26,0.2424,0.25,0.2537,registered,46
02/15/2021,1,0,2,12,0,2,1,1,0.28,0.2727,0.24,0.2537,registered,65
02/15/2021,1,0,2,13,0,2,1,1,0.32,0.303,0.21,0.2239,registered,68
02/15/2021,1,0,2,14,0,2,1,1,0.34,0.3182,0.19,0.2239,registered,69
02/15/2021,1,0,2,15,0,2,1,1,0.34,0.3333,0.19,0.1642,registered,74
02/15/2021,1,0,2,16,0,2,1,1,0.34,0.3182,0.19,0.2537,registered,77
02/15/2021,1,0,2,17,0,2,1,1,0.32,0.303,0.22,0.2239,registered,191
02/15/2021,1,0,2,18,0,2,1,1,0.3,0.303,0.22,0.1343,registered,198
02/15/2021,1,0,2,19,0,2,1,1,0.28,0.2879,0.26,0.1343,registered,142
02/15/2021,1,0,2,20,0,2,1,1,0.26,0.2727,0.33,0.1045,registered,98
02/15/2021,1,0,2,21,0,2,1,1,0.24,0.2879,0.52,0.0,registered,61
02/15/2021,1,0,2,22,0,2,1,1,0.24,0.2879,0.44,0.0,registered,41
02/15/2021,1,0,2,23,0,2,1,2,0.22,0.2576,0.44,0.0896,registered,20
02/16/2021,1,0,2,0,0,3,1,1,0.22,0.2576,0.41,0.0896,registered,15
02/16/2021,1,0,2,1,0,3,1,1,0.2,0.2273,0.44,0.0896,registered,9
02/16/2021,1,0,2,3,0,3,1,2,0.2,0.197,0.47,0.194,registered,1
02/16/2021,1,0,2,4,0,3,1,1,0.2,0.197,0.51,0.194,registered,1
02/16/2021,1,0,2,5,0,3,1,1,0.2,0.197,0.47,0.194,registered,5
02/16/2021,1,0,2,6,0,3,1,1,0.2,0.197,0.55,0.2239,registered,32
02/16/2021,1,0,2,7,0,3,1,2,0.2,0.197,0.55,0.2239,registered,103
02/16/2021,1,0,2,8,0,3,1,2,0.22,0.2273,0.55,0.1642,registered,224
02/16/2021,1,0,2,9,0,3,1,1,0.24,0.2121,0.52,0.2836,registered,122
02/16/2021,1,0,2,10,0,3,1,1,0.26,0.2273,0.41,0.3881,registered,55
02/16/2021,1,0,2,11,0,3,1,1,0.34,0.303,0.34,0.2985,registered,59
02/16/2021,1,0,2,12,0,3,1,1,0.38,0.3939,0.32,0.3284,registered,72
02/16/2021,1,0,2,13,0,3,1,1,0.42,0.4242,0.3,0.3582,registered,80
02/16/2021,1,0,2,14,0,3,1,1,0.46,0.4545,0.28,0.4179,registered,65
02/16/2021,1,0,2,15,0,3,1,1,0.46,0.4545,0.28,0.4179,registered,82
02/16/2021,1,0,2,16,0,3,1,1,0.46,0.4545,0.31,0.3881,registered,96
02/16/2021,1,0,2,17,0,3,1,1,0.46,0.4545,0.28,0.2836,registered,244
02/16/2021,1,0,2,18,0,3,1,1,0.4,0.4091,0.4,0.2239,registered,202
02/16/2021,1,0,2,19,0,3,1,1,0.34,0.3182,0.53,0.2239,registered,143
02/16/2021,1,0,2,20,0,3,1,1,0.38,0.3939,0.43,0.194,registered,108
02/16/2021,1,0,2,21,0,3,1,1,0.36,0.3485,0.46,0.194,registered,87
02/16/2021,1,0,2,22,0,3,1,1,0.34,0.3333,0.53,0.194,registered,61
02/16/2021,1,0,2,23,0,3,1,1,0.38,0.3939,0.4,0.2239,registered,31
02/17/2021,1,0,2,0,0,4,1,1,0.34,0.3333,0.53,0.194,registered,16
02/17/2021,1,0,2,1,0,4,1,1,0.34,0.3182,0.53,0.2239,registered,6
02/17/2021,1,0,2,2,0,4,1,2,0.34,0.3182,0.53,0.2239,registered,4
02/17/2021,1,0,2,3,0,4,1,1,0.34,0.3333,0.53,0.194,registered,1
02/17/2021,1,0,2,4,0,4,1,1,0.32,0.3182,0.57,0.194,registered,1
02/17/2021,1,0,2,5,0,4,1,1,0.32,0.3333,0.66,0.0896,registered,11
02/17/2021,1,0,2,6,0,4,1,1,0.3,0.303,0.7,0.1343,registered,44
02/17/2021,1,0,2,7,0,4,1,1,0.32,0.3333,0.57,0.1045,registered,119
02/17/2021,1,0,2,8,0,4,1,1,0.32,0.3333,0.57,0.0896,registered,267
02/17/2021,1,0,2,9,0,4,1,1,0.36,0.3485,0.57,0.194,registered,163
02/17/2021,1,0,2,10,0,4,1,1,0.38,0.3939,0.54,0.194,registered,70
02/17/2021,1,0,2,11,0,4,1,2,0.44,0.4394,0.44,0.2537,registered,71
02/17/2021,1,0,2,12,0,4,1,1,0.48,0.4697,0.41,0.2239,registered,86
02/17/2021,1,0,2,13,0,4,1,1,0.54,0.5152,0.34,0.2239,registered,108
02/17/2021,1,0,2,14,0,4,1,1,0.6,0.6212,0.31,0.2239,registered,55
02/17/2021,1,0,2,15,0,4,1,1,0.6,0.6061,0.28,0.2537,registered,91
02/17/2021,1,0,2,16,0,4,1,2,0.56,0.5303,0.35,0.2985,registered,117
02/17/2021,1,0,2,17,0,4,1,2,0.58,0.5455,0.32,0.2985,registered,256
02/17/2021,1,0,2,18,0,4,1,2,0.54,0.5152,0.42,0.2836,registered,211
02/17/2021,1,0,2,19,0,4,1,1,0.48,0.4697,0.55,0.3284,registered,161
02/17/2021,1,0,2,20,0,4,1,1,0.48,0.4697,0.59,0.3284,registered,131
02/17/2021,1,0,2,21,0,4,1,1,0.52,0.5,0.55,0.3881,registered,119
02/17/2021,1,0,2,22,0,4,1,1,0.5,0.4848,0.59,0.2836,registered,68
02/17/2021,1,0,2,23,0,4,1,1,0.46,0.4545,0.67,0.2985,registered,40
02/18/2021,1,0,2,0,0,5,1,1,0.44,0.4394,0.72,0.2836,registered,20
02/18/2021,1,0,2,1,0,5,1,1,0.44,0.4394,0.72,0.2239,registered,7
02/18/2021,1,0,2,2,0,5,1,1,0.44,0.4394,0.72,0.2836,registered,5
02/18/2021,1,0,2,3,0,5,1,1,0.46,0.4545,0.67,0.2537,registered,6
02/18/2021,1,0,2,4,0,5,1,1,0.46,0.4545,0.67,0.2537,registered,1
02/18/2021,1,0,2,5,0,5,1,2,0.46,0.4545,0.67,0.1045,registered,6
02/18/2021,1,0,2,6,0,5,1,2,0.44,0.4394,0.72,0.1642,registered,48
02/18/2021,1,0,2,7,0,5,1,2,0.42,0.4242,0.77,0.2239,registered,108
